var_name,type,var_label,has_value_labels,n_unique,missing_share,example_values
wq15e,haven_labelled,Water treatment: Solar disinfection,TRUE,2,0,", , , , "
wq15f,haven_labelled,Water treatment: Let it stand and settle,TRUE,3,0,", , , , "
wq15x,haven_labelled,Water treatment: Other,TRUE,3,0,", , , , "
wq15z,haven_labelled,Water treatment: DK,TRUE,2,0,", , , , "
wq15nr,haven_labelled,Water treatment: No response,TRUE,2,0,", , , , "
wq16,haven_labelled,Was the glass water from the main source,TRUE,3,0.8811844356818689,"1, 1, 1, 1, 1"
wq17,haven_labelled,Source of water where the glass of water was collected,TRUE,12,0.9681199315527118,"31, 12, 21, 11, 14"
wq18,haven_labelled,Main source of water was shown,TRUE,6,0.8811844356818689,"1, 1, 1, 1, 1"
wq19,haven_labelled,Source water sample collected,TRUE,2,0.8831560151774421,"1, 1, 1, 1, 1"
wq20,haven_labelled,HH selected for blank testing,TRUE,2,0.8811844356818689,"2, 2, 1, 1, 2"
wq21,haven_labelled,Blank water test available,TRUE,3,0.960531210475411,"1, 1, 1, 1, 1"
wq24d,numeric,Day of recording test results,FALSE,31,0.8811844356818689,"9, 12, 12, 26, 28"
wq24m,haven_labelled,Month of recording test results,TRUE,8,0.8811844356818689,"2, 2, 2, 2, 2"
wq24y,numeric,Year of recording test results,FALSE,2,0.8811844356818689,"2020, 2020, 2020, 2020, 2020"
wq25h,numeric,Time of recording test results - Hour,FALSE,18,0.8811844356818689,"19, 7, 7, 20, 19"
wq25m,numeric,Time of recording test results - Minutes,FALSE,60,0.8811844356818689,"20, 36, 39, 26, 4"
wq26,haven_labelled,Household water test (100ml),TRUE,101,0.8811844356818689,"101, 101, 13, 101, 101"
wq27,haven_labelled,Source water test (100ml),TRUE,99,0.8839000074399226,"0, 0, 1, 0, 0"
wq29,haven_labelled,Blank water test (100ml),TRUE,9,0.9617587977085038,"0, 0, 0, 0, 0"
district,haven_labelled,District,TRUE,32,0,"101, 101, 101, 101, 101"
hhsex,haven_labelled,Sex of household head,TRUE,2,0.054423034000446395,"1, 1, 2, 1, 1"
hhage,numeric,Age of household head,FALSE,82,0.054423034000446395,"24, 57, 28, 48, 61"
ethnicity,haven_labelled,Ethnicity of household head,TRUE,9,0.054423034000446395,"96, 96, 2, 96, 96"
helevel,haven_labelled,Education of household head,TRUE,7,0.054423034000446395,"2, 1, 2, 1, 1"
hhweight,numeric,Household sample weight,FALSE,1109,0,"0.432607122761421, 0.432607122761421, 0.432607122761421, 0.432607122761421, 0"
wqhweight,numeric,Weight for household WQT,FALSE,1109,0,"0.431653145541606, 0.431653145541606, 0.431653145541606, 0.431653145541606, 0"
wqsweight,numeric,Weight for source WQT,FALSE,1109,0,"0.425541133951445, 0.425541133951445, 0.425541133951445, 0.425541133951445, 0"
wscore,numeric,Combined wealth score,FALSE,25297,0,"-0.399029528309053, -0.587900697814062, -0.655508854883502, -0.0443600937698224, 0"
windex5,haven_labelled,Wealth index quintile,TRUE,6,0,"3, 2, 2, 4, 0"
windex10,numeric,Wealth index deciles,FALSE,11,0,"5, 4, 3, 7, 0"
wscoreu,numeric,Urban wealth score,FALSE,3679,0.8086823897031471,"0, 0, 0, 0, 0"
windex5u,haven_labelled,Urban wealth index quintile,TRUE,6,0.8086823897031471,"0, 0, 0, 0, 0"
windex10u,numeric,Urban wealth index deciles,FALSE,11,0.8086823897031471,"0, 0, 0, 0, 0"
wscorer,numeric,Rural wealth score,FALSE,21619,0.13689457629640653,"-0.245780579984451, -0.514063491213156, -0.610097805232247, 0.258011230440593, 0"
windex5r,haven_labelled,Rural wealth index quintile,TRUE,6,0.13689457629640653,"3, 2, 2, 4, 0"
windex10r,numeric,Rural wealth index deciles,FALSE,11,0.13689457629640653,"6, 4, 3, 8, 0"
psu,numeric,Primary sampling unit,FALSE,1111,0,"1, 1, 1, 1, 1"
stratum,haven_labelled,Sample stratum,TRUE,56,0,"1012, 1012, 1012, 1012, 1012"
