var_name,type,var_label,has_value_labels,n_unique,missing_share,example_values
ca7c,haven_labelled,Child given zinc tablets or syrup,TRUE,4,0.7595221273042585,"1, 1, 1, 1, 1"
ca9a,haven_labelled,Place got ORS: Government hospital,TRUE,3,0,", , , , "
ca9b,haven_labelled,Place got ORS: Government health centre,TRUE,3,0,", , , , "
ca9c,haven_labelled,Place got ORS: Government health post,TRUE,3,0,", , , , "
ca9d,haven_labelled,Place got ORS: Community health worker,TRUE,3,0,", , , , "
ca9e,haven_labelled,Place got ORS: Mobile / Outreach clinic,TRUE,3,0,", , , , "
ca9h,haven_labelled,Place got ORS: Other public medical,TRUE,3,0,", , , , "
ca9i,haven_labelled,Place got ORS: Private hospital / clinic,TRUE,3,0,", , , , "
ca9j,haven_labelled,Place got ORS: Private physician,TRUE,3,0,", , , , "
ca9k,haven_labelled,Place got ORS: Private pharmacy,TRUE,3,0,", , , , "
ca9l,haven_labelled,Place got ORS: Community health worker (Non Government),TRUE,3,0,", , , , "
ca9m,haven_labelled,Place got ORS: Private mobile clinic,TRUE,3,0,", , , , "
ca9o,haven_labelled,Place got ORS: Other private medical,TRUE,3,0,", , , , "
ca9s,haven_labelled,Place got ORS: Cham/Mission Hospital,TRUE,3,0,", , , , "
ca9t,haven_labelled,Place got ORS: Cham/MIssion Health Centre,TRUE,3,0,", , , , "
ca9w,haven_labelled,Place got ORS: DK public or private,TRUE,3,0,", , , , "
ca9p,haven_labelled,Place got ORS: Relative / Friend,TRUE,3,0,", , , , "
ca9q,haven_labelled,Place got ORS: Shop / Market / Street,TRUE,3,0,", , , , "
ca9r,haven_labelled,Place got ORS: Traditional practitioner,TRUE,2,0,", , , , "
ca9x,haven_labelled,Place got ORS: Other,TRUE,3,0,", , , , "
ca9z,haven_labelled,Place got ORS: DK/Don't remember,TRUE,2,0,", , , , "
ca9nr,haven_labelled,Place got ORS: No response,TRUE,2,0,", , , , "
ca11a,haven_labelled,Place got zinc: Government hospital,TRUE,3,0,", , , , "
ca11b,haven_labelled,Place got zinc: Government health centre,TRUE,3,0,", , , , "
ca11c,haven_labelled,Place got zinc: Government health post,TRUE,3,0,", , , , "
ca11d,haven_labelled,Place got zinc: Community health worker,TRUE,3,0,", , , , "
ca11e,haven_labelled,Place got zinc: Mobile / Outreach clinic,TRUE,3,0,", , , , "
ca11h,haven_labelled,Place got zinc: Other public medical,TRUE,3,0,", , , , "
ca11i,haven_labelled,Place got zinc: Private hospital / clinic,TRUE,3,0,", , , , "
ca11j,haven_labelled,Place got zinc: Private physician,TRUE,3,0,", , , , "
ca11k,haven_labelled,Place got zinc: Private pharmacy,TRUE,3,0,", , , , "
ca11l,haven_labelled,Place got zinc: Community health worker (Non Government),TRUE,3,0,", , , , "
ca11m,haven_labelled,Place got zinc: Private mobile clinic,TRUE,3,0,", , , , "
ca11o,haven_labelled,Place got zinc: Other private medical,TRUE,3,0,", , , , "
ca11s,haven_labelled,Place got zinc: Cham/Mission Hospital,TRUE,3,0,", , , , "
ca11t,haven_labelled,Place got zinc: Cham/Mission Health centre,TRUE,3,0,", , , , "
ca11w,haven_labelled,Place got zinc: DK private or public,TRUE,2,0,", , , , "
ca11p,haven_labelled,Place got zinc: Relative / Friend,TRUE,3,0,", , , , "
ca11q,haven_labelled,Place got zinc: Shop / Market / Street,TRUE,3,0,", , , , "
ca11r,haven_labelled,Place got zinc: Traditional practitioner,TRUE,2,0,", , , , "
ca11x,haven_labelled,Place got zinc: Other,TRUE,3,0,", , , , "
ca11z,haven_labelled,Place got zinc: DK/Don't remember,TRUE,3,0,", , , , "
ca11nr,haven_labelled,Place got zinc: No response,TRUE,2,0,", , , , "
ca12,haven_labelled,Anything else given to treat the diarrhoea,TRUE,3,0.7595221273042585,"2, 2, 1, 1, 2"
ca13a,haven_labelled,Other treatment (pill or syrup): Antibiotic,TRUE,3,0,", , , , "
ca13b,haven_labelled,Other treatment (pill or syrup): Antimotility (anti-diarrhoea),TRUE,3,0,", , , , "
ca13g,haven_labelled,Other treatment (pill or syrup): Other pill or syrup,TRUE,3,0,", , , , "
ca13h,haven_labelled,Other treatment (pill or syrup): Unknown pill or syrup,TRUE,3,0,", , , , "
ca13l,haven_labelled,Other treatment (injection): Antibiotic,TRUE,3,0,", , , , "
ca13m,haven_labelled,Other treatment (injection): Non-antibiotic,TRUE,3,0,", , , , "
ca13n,haven_labelled,Other treatment (injection): Unknown injection,TRUE,3,0,", , , , "
ca13o,haven_labelled,Other treatment: Intravenous (IV),TRUE,3,0,", , , , "
ca13q,haven_labelled,Other treatment: Home remedy / Herbal medicine,TRUE,3,0,", , , , "
ca13x,haven_labelled,Other treatment: Other,TRUE,3,0,", , , , "
ca13nr,haven_labelled,Other treatment: No response,TRUE,2,0,", , , , "
ca14,haven_labelled,Child ill with fever in last 2 weeks,TRUE,4,0.007193782516539277,"2, 2, 2, 2, 2"
ca15,haven_labelled,Blood taken from finger or heel for testing,TRUE,3,0.6137838011432976,"1, 1, 2, 1, 1"
ca16,haven_labelled,Child ill with cough in last 2 weeks,TRUE,4,0.007193782516539277,"2, 2, 2, 2, 2"
ca17,haven_labelled,Difficulty breathing during illness with cough,TRUE,4,0.007193782516539277,"2, 2, 2, 2, 2"
ca18,haven_labelled,Symptoms due to problem in chest or blocked nose,TRUE,5,0.790288393602672,"1, 1, 2, 2, 1"
ca20,haven_labelled,Sought advice or treatment for illness,TRUE,4,0.5333033592395144,"1, 2, 1, 1, 2"
ca21a,haven_labelled,Place sought care: Government hospital,TRUE,3,0,", , , , "
ca21b,haven_labelled,Place sought care: Government health centre,TRUE,3,0,", , , , "
ca21c,haven_labelled,Place sought care: Government health post,TRUE,3,0,", , , , "
ca21d,haven_labelled,Place sought care: Community health worker,TRUE,3,0,", , , , "
ca21e,haven_labelled,Place sought care: Mobile / Outreach clinic,TRUE,3,0,", , , , "
ca21h,haven_labelled,Place sought care: Other public medical,TRUE,3,0,", , , , "
ca21i,haven_labelled,Place sought care: Private hospital / clinic,TRUE,3,0,", , , , "
ca21j,haven_labelled,Place sought care: Private physician,TRUE,3,0,", , , , "
ca21k,haven_labelled,Place sought care: Private pharmacy,TRUE,3,0,", , , , "
ca21l,haven_labelled,Place sought care: Community health worker (Non Government),TRUE,3,0,", , , , "
ca21m,haven_labelled,Place sought care: Private mobile clinic,TRUE,3,0,", , , , "
ca21o,haven_labelled,Place sought care: Other private medical,TRUE,3,0,", , , , "
ca21s,haven_labelled,Place sought care: Cham/Mission Hospital,TRUE,3,0,", , , , "
ca21t,haven_labelled,Place sought care: Cham/Mission Health Centre,TRUE,3,0,", , , , "
ca21w,haven_labelled,Place sought care: DK public or private,TRUE,3,0,", , , , "
ca21p,haven_labelled,Place sought care: Relative / Friend,TRUE,3,0,", , , , "
ca21q,haven_labelled,Place sought care: Shop / Market / Street,TRUE,3,0,", , , , "
ca21r,haven_labelled,Place sought care: Traditional practitioner,TRUE,3,0,", , , , "
ca21x,haven_labelled,Place sought care: Other,TRUE,3,0,", , , , "
ca21z,haven_labelled,Place sought care: DK/Don't remember,TRUE,3,0,", , , , "
ca21nr,haven_labelled,Place sought care: No response,TRUE,2,0,", , , , "
ca22,haven_labelled,Given medicine to treat this illness,TRUE,3,0.5333033592395144,"1, 1, 1, 1, 2"
ca23a,haven_labelled,Medicine: Anti-Malarials: Artemisinin combination therapy (ACT),TRUE,3,0,", , , , "
ca23d,haven_labelled,Medicine: Anti-Malarials: Amodiaquine,TRUE,3,0,", , , , "
ca23e,haven_labelled,Medicine: Anti-Malarials: Quinine pills,TRUE,3,0,", , , , "
ca23f,haven_labelled,Medicine: Anti-Malarials: Quinine injection / IV,TRUE,3,0,", , , , "
ca23g,haven_labelled,Medicine: Anti-Malarials: Artesunate rectal,TRUE,3,0,", , , , "
ca23h,haven_labelled,Medicine: Anti-Malarials: Artesunate injection / IV,TRUE,3,0,", , , , "
ca23k,haven_labelled,Medicine: Anti-Malarials: Other anti-malarial,TRUE,3,0,", , , , "
ca23l,haven_labelled,Medicine: Antibiotics: Amoxicillin,TRUE,3,0,", , , , "
ca23m,haven_labelled,Medicine: Antibiotics: Cotrimoxazole,TRUE,3,0,", , , , "
ca23n,haven_labelled,Medicine: Antibiotics: Other antibiotic pill / syrup,TRUE,3,0,", , , , "
ca23o,haven_labelled,Medicine: Antibiotics: Other antibiotic injection / IV,TRUE,3,0,", , , , "
ca23r,haven_labelled,Medicine: Paracetamol / Panadol / Acetaminophen,TRUE,3,0,", , , , "
ca23s,haven_labelled,Medicine: Aspirin,TRUE,3,0,", , , , "
ca23t,haven_labelled,Medicine: Ibupropfen,TRUE,3,0,", , , , "
ca23w,haven_labelled,Medicine: Only brand name recorded,TRUE,3,0,", , , , "
ca23x,haven_labelled,Medicine: Other,TRUE,3,0,", , , , "
ca23z,haven_labelled,Medicine: DK,TRUE,3,0,", , , , "
ca23nr,haven_labelled,Medicine: No response,TRUE,2,0,", , , , "
ca25a,haven_labelled,Place got antibiotics: Government hospital,TRUE,2,0,", , , , "
ca25b,haven_labelled,Place got antibiotics: Government health centre,TRUE,2,0,", , , , "
ca25c,haven_labelled,Place got antibiotics: Government health post,TRUE,2,0,", , , , "
ca25d,haven_labelled,Place got antibiotics: Community health worker (Non Government),TRUE,2,0,", , , , "
ca25e,haven_labelled,Place got antibiotics: Mobile / Outreach clinic,TRUE,2,0,", , , , "
ca25h,haven_labelled,Place got antibiotics: Other public medical,TRUE,2,0,", , , , "
ca25i,haven_labelled,Place got antibiotics: Private hospital / clinic,TRUE,2,0,", , , , "
ca25j,haven_labelled,Place got antibiotics: Private physician,TRUE,2,0,", , , , "
ca25k,haven_labelled,Place got antibiotics: Private pharmacy,TRUE,2,0,", , , , "
ca25l,haven_labelled,Place got antibiotics: Community health worker (Non Government),TRUE,2,0,", , , , "
ca25m,haven_labelled,Place got antibiotics: Private mobile clinic,TRUE,2,0,", , , , "
ca25o,haven_labelled,Place got antibiotics: Other private medical,TRUE,2,0,", , , , "
ca25s,haven_labelled,Place got antibiotics: Cham/Mission Hospital,TRUE,2,0,", , , , "
ca25t,haven_labelled,Place got antibiotics: Cham/Mission Health Centre,TRUE,2,0,", , , , "
ca25w,haven_labelled,Place got antibiotics: DK public or private,TRUE,2,0,", , , , "
ca25p,haven_labelled,Place got antibiotics: Relative / Friend,TRUE,2,0,", , , , "
ca25q,haven_labelled,Place got antibiotics: Shop / Market / Street,TRUE,2,0,", , , , "
ca25r,haven_labelled,Place got antibiotics: Traditional practitioner,TRUE,2,0,", , , , "
ca25x,haven_labelled,Place got antibiotics: Other,TRUE,2,0,", , , , "
ca25z,haven_labelled,Place got antibiotics: DK/Don't remember,TRUE,1,0,", , , , "
ca25nr,haven_labelled,Place got antibiotics: No response,TRUE,1,0,", , , , "
ca27a,haven_labelled,Place got anti-malarials: Government hospital,TRUE,2,0,", , , , "
ca27b,haven_labelled,Place got anti-malarials: Government health centre,TRUE,2,0,", , , , "
ca27c,haven_labelled,Place got anti-malarials: Government health post,TRUE,2,0,", , , , "
ca27d,haven_labelled,Place got anti-malarials: Community health worker,TRUE,2,0,", , , , "
ca27e,haven_labelled,Place got anti-malarials: Mobile / Outreach clinic,TRUE,2,0,", , , , "
ca27h,haven_labelled,Place got anti-malarials: Other public medical,TRUE,2,0,", , , , "
ca27i,haven_labelled,Place got anti-malarials: Private hospital / clinic,TRUE,2,0,", , , , "
ca27j,haven_labelled,Place got anti-malarials: Private physician,TRUE,2,0,", , , , "
ca27k,haven_labelled,Place got anti-malarials: Private pharmacy,TRUE,2,0,", , , , "
ca27l,haven_labelled,Place got anti-malarials: Community health worker (Non Government),TRUE,2,0,", , , , "
ca27m,haven_labelled,Place got anti-malarials: Private mobile clinic,TRUE,2,0,", , , , "
ca27o,haven_labelled,Place got anti-malarials: Other private medical,TRUE,2,0,", , , , "
ca27s,haven_labelled,Place got anti-malarials: Cham/Mission Hospital,TRUE,2,0,", , , , "
ca27t,haven_labelled,Place got anti-malarials:Cham/Mission Health Centre,TRUE,2,0,", , , , "
ca27w,haven_labelled,Place got anti-malarials: DK public or private,TRUE,2,0,", , , , "
ca27p,haven_labelled,Place got anti-malarials: Relative / Friend,TRUE,2,0,", , , , "
ca27q,haven_labelled,Place got anti-malarials: Shop / Market / Street,TRUE,2,0,", , , , "
ca27r,haven_labelled,Place got anti-malarials: Traditional practitioner,TRUE,1,0,", , , , "
ca27x,haven_labelled,Place got anti-malarials: Other,TRUE,2,0,", , , , "
ca27z,haven_labelled,Place got anti-malarials: DK/Don't remember,TRUE,1,0,", , , , "
ca27nr,haven_labelled,Place got anti-malarials: No response,TRUE,1,0,", , , , "
ca29,haven_labelled,Got medicine after fever started,TRUE,5,0.8836791059156015,"0, 2, 1, 0, 0"
ca31,haven_labelled,What was done to dispose of the stools,TRUE,9,0.3891707881045668,"2, 3, 3, 2, 2"
an1,numeric,Cluster number,FALSE,1111,0.007386473119660865,"1, 1, 1, 1, 1"
an2,numeric,Household number,FALSE,53,0.007386473119660865,"2, 3, 4, 8, 8"
an3,numeric,Child's line number,FALSE,17,0.007579163722782453,"7, 3, 9, 6, 7"
an4,numeric,Age of child,FALSE,5,0.007579163722782453,"2, 0, 4, 3, 3"
an5,numeric,Mother's line number,FALSE,16,0.007450703320701394,"2, 1, 2, 2, 2"
an6,numeric,Interviewer number,FALSE,142,0.007450703320701394,"14, 13, 11, 14, 14"
an7,numeric,Measurer number,FALSE,138,0.007386473119660865,"15, 15, 15, 15, 15"
an8,haven_labelled,Child's weight (kilograms),TRUE,224,0.007450703320701394,"10.4, 6.9, 16.6, 14.9, 15.3"
an9,haven_labelled,Child undressed to the minimum,TRUE,3,0.024535936797482175,"1, 1, 1, 1, 1"
an11,haven_labelled,Child's length or height (centimetres),TRUE,712,0.016828312672618664,"82.8, 63.3, 104.5, 96.6, 98"
an12,haven_labelled,Child measured lying or standing,TRUE,3,0.02851820926199499,"2, 1, 2, 2, 2"
an13d,numeric,Day of measurement,FALSE,32,0.007386473119660865,"11, 8, 8, 8, 8"
an13m,haven_labelled,Month of measurement,TRUE,13,0.007386473119660865,"2, 2, 2, 2, 2"
an13y,numeric,Year of measurement,FALSE,3,0.007386473119660865,"2020, 2020, 2020, 2020, 2020"
hh4,numeric,Supervisor number,FALSE,28,0,"10, 10, 10, 10, 10"
hh6,haven_labelled,Area,TRUE,2,0,"2, 2, 2, 2, 2"
hh7,haven_labelled,Region,TRUE,3,0,"1, 1, 1, 1, 1"
hl4,haven_labelled,Sex,TRUE,2,0,"2, 1, 1, 1, 1"
ed5a,haven_labelled,Highest level of education attended,TRUE,8,0.1005202646284283,"3, 1, 2, 1, 1"
ed5b,haven_labelled,Highest grade attended at that level,TRUE,10,0.10148371764403623,"4, 4, 2, 7, 3"
cdoi,numeric,Date of interview of child (CMC),FALSE,8,0,"1442, 1442, 1442, 1442, 1442"
cdob,numeric,Date of birth of child (CMC),FALSE,68,0.007386473119660865,"1406, 1436, 1387, 1395, 1395"
cage,numeric,Age (in months),FALSE,60,0.007386473119660865,"35, 6, 54, 46, 46"
cage_6,haven_labelled,Age (in months),TRUE,6,0.007386473119660865,"4, 2, 6, 5, 5"
cage_11,haven_labelled,Age (in months),TRUE,5,0.007386473119660865,"3, 1, 5, 4, 4"
caged,numeric,Age (in days),FALSE,1826,0.007386473119660865,"1082, 186, 1664, 1429, 1429"
hap,numeric,Height for age percentile NCHS,FALSE,975,0.007386473119660865,"0.1, 4, 29.2, 8.9, 22.8"
haz,numeric,Height for age z-score NCHS,FALSE,973,0.007386473119660865,"-3.11, -1.76, -0.55, -1.35, -0.75"
ham,numeric,Height for age percent of reference median NCHS,FALSE,519,0.007386473119660865,"87.5, 93.1, 97.7, 94.4, 97"
wap,numeric,Weight for age percentile NCHS,FALSE,995,0.007386473119660865,"0.4, 15.2, 27.7, 19.4, 38.1"
waz,numeric,Weight for age z-score NCHS,FALSE,817,0.007386473119660865,"-2.62, -1.03, -0.59, -0.86, -0.3"
wam,numeric,Weight for age percent of reference median NCHS,FALSE,926,0.007386473119660865,"71.5, 87.3, 93.3, 90.2, 96.8"
whp,numeric,Weight for height percentile NCHS,FALSE,1000,0.007386473119660865,"12.3, 65, 39.5, 51, 61"
whz,numeric,Weight for height z-score NCHS,FALSE,784,0.007386473119660865,"-1.16, 0.39, -0.27, 0.02, 0.28"
whm,numeric,Weight for height percent of reference median NCHS,FALSE,816,0.007386473119660865,"89.4, 104.4, 97.7, 100.2, 103"
flag,haven_labelled,Flag for anthropometric indicators,TRUE,8,0.007386473119660865,"0, 0, 0, 0, 0"
bmi,haven_labelled,Body Mass Index WHO,TRUE,1170,0.007386473119660865,"15.17, 17.22, 15.2, 15.97, 15.93"
zbmi,haven_labelled,Body Mass Index z-score WHO,TRUE,769,0.007386473119660865,"-0.36, -0.09, -0.03, 0.48, 0.46"
haz2,haven_labelled,Height for age z-score WHO,TRUE,889,0.007386473119660865,"-3.52, -2.1, -0.57, -1.48, -0.96"
waz2,haven_labelled,Weight for age z-score WHO,TRUE,764,0.007386473119660865,"-2.64, -1.31, -0.38, -0.65, -0.27"
whz2,haven_labelled,Weight for height z-score WHO,TRUE,758,0.007386473119660865,"-0.86, 0.08, -0.06, 0.37, 0.46"
hazflag,haven_labelled,Height for age flag WHO,TRUE,2,0.007386473119660865,"0, 0, 0, 0, 0"
wazflag,haven_labelled,Weight for age flag WHO,TRUE,2,0.007386473119660865,"0, 0, 0, 0, 0"
whzflag,haven_labelled,Weight for height flag WHO,TRUE,2,0.007386473119660865,"0, 0, 0, 0, 0"
bmiflag,haven_labelled,BMI flag WHO,TRUE,2,0.007386473119660865,"0, 0, 0, 0, 0"
whznoage,haven_labelled,Weight for height - Age flag WHO,TRUE,1,0.007386473119660865,"0, 0, 0, 0, 0"
melevel,haven_labelled,Mother's education,TRUE,7,0,"3, 1, 2, 1, 1"
cinsurance,haven_labelled,Health insurance,TRUE,3,0.007193782516539277,"2, 2, 2, 2, 2"
cdisability,haven_labelled,Child's functional difficulties (age 2-4 years),TRUE,2,0.41222943027811676,"2, 2, 2, 2, 2"
ethnicity,haven_labelled,Ethnicity of household head,TRUE,9,0,"96, 96, 2, 96, 96"
caretakerdis,haven_labelled,Functional difficulties (age 18-49 years),TRUE,2,0.07733316205279722,"1, 2, 2, 2, 2"
chweight,numeric,Children under 5's sample weight,FALSE,1109,0,"0, 0.438258200397371, 0.438258200397371, 0.438258200397371, 0.438258200397371"
wscore,numeric,Combined wealth score,FALSE,12577,0,"0, -0.587900697814062, -0.655508854883502, -0.0443600937698224, 0.0553373729258179"
windex5,haven_labelled,Wealth index quintile,TRUE,6,0,"0, 2, 2, 4, 4"
windex10,numeric,Wealth index deciles,FALSE,11,0,"0, 4, 3, 7, 7"
wscoreu,numeric,Urban wealth score,FALSE,1583,0.8731453529449548,"0, 0, 0, 0, 0"
windex5u,haven_labelled,Urban wealth index quintile,TRUE,6,0.8731453529449548,"0, 0, 0, 0, 0"
windex10u,numeric,Urban wealth index deciles,FALSE,11,0.8731453529449548,"0, 0, 0, 0, 0"
wscorer,numeric,Rural wealth score,FALSE,10995,0.11966086453850601,"0, -0.514063491213156, -0.610097805232247, 0.258011230440593, 0.399626950178719"
windex5r,haven_labelled,Rural wealth index quintile,TRUE,6,0.11966086453850601,"0, 2, 2, 4, 4"
windex10r,numeric,Rural wealth index deciles,FALSE,11,0.11966086453850601,"0, 4, 3, 8, 8"
psu,numeric,Primary sampling unit,FALSE,1111,0,"1, 1, 1, 1, 1"
stratum,haven_labelled,Sample stratum,TRUE,56,0,"1012, 1012, 1012, 1012, 1012"
